Temperatura,Temp_40,Temp_44,Temp_46,Temp_49,Temp_54,Temp_60,Temp_62,Temp_65
22.3,0.710682577812298,0.809071478860613,0.762182178298216,0.925180544544621,0.901001935153759,0.900497317365283,0.85199009278868,0.844331433603576
22.1583333333333,0.710700994576863,0.808885462935368,0.762056987546124,0.924729315908278,0.900966764648629,0.900200155569783,0.851710935340386,0.844223218458158
22.0166666666667,0.711095665027745,0.809555034438718,0.762726163966628,0.925328990451364,0.901324331992405,0.900672408794961,0.852152523771506,0.844866421458477
21.875,0.711251298416589,0.809624944992877,0.762936618294772,0.925206183150079,0.90152865199497,0.900955004738804,0.85230367752652,0.845005047514652
21.7333333333333,0.711228416232952,0.809460989187947,0.763069802637595,0.925108846640125,0.901555353359168,0.900911266031986,0.85226917863062,0.844956736711111
21.5916666666667,0.711028102973403,0.809239287622204,0.762953609468469,0.925046962575315,0.901414668263547,0.900640805106027,0.852321690015136,0.844665166074535
21.45,0.711045981212969,0.809095634701812,0.762937778181239,0.924978958737192,0.901391346378075,0.900535441719495,0.852379359520778,0.84458650986317
21.3083333333333,0.710922554343458,0.808882519557627,0.762771859790681,0.924838128259905,0.901260046033869,0.900444416964047,0.852114618041362,0.844504813133034
21.1666666666667,0.71087816024738,0.808714936077949,0.762793720536308,0.924892313131758,0.901198769637569,0.900414931726558,0.852041942176969,0.844643638560135
21.025,0.711178021742023,0.808751050613891,0.762885043154124,0.925070236166237,0.901106491543967,0.900544373645124,0.852311664910182,0.844667559052597
20.8833333333333,0.711028969337799,0.808641198508572,0.762663189453284,0.925230568631831,0.901042356906153,0.900341555840046,0.852375170089815,0.84467408103718
20.7416666666667,0.71101688924475,0.808713921414842,0.762777727956888,0.925119400252488,0.900865042689241,0.900403764181183,0.852296392071758,0.844891130410958
20.6,0.711194058842441,0.808570805694026,0.762837161894482,0.925197741801449,0.901264840442078,0.90048241717944,0.85241463958163,0.845207573470251
20.6083333333333,0.711191247046356,0.808890739132052,0.763058466657455,0.92539903598857,0.901606068835993,0.900671480290315,0.852677901527356,0.845452119277045
20.6166666666667,0.71084498803808,0.808694384888605,0.76272719182332,0.925203694257871,0.901869900843281,0.900710981366714,0.852636926930649,0.845420980597707
20.625,0.710678915825069,0.808738456849432,0.762457727877877,0.924998937074659,0.90168488273508,0.90063040469886,0.852662706045521,0.845690942493319
20.6333333333333,0.710635503227684,0.80879617086484,0.762549247262952,0.925254855901934,0.901889312903032,0.90057771058618,0.852779412819671,0.84593389410243
20.6416666666667,0.710173319628125,0.808530451920122,0.762309668067282,0.924982039805235,0.90207698617643,0.900609193088598,0.852631299957433,0.846061551593821
20.65,0.709856554722604,0.808450968699446,0.7620511519172,0.925119852676842,0.901894324641243,0.900439172495009,0.852608882706858,0.84606819879917
20.6583333333333,0.709846332862103,0.808314379788869,0.761838448613426,0.925076224404884,0.901996445046156,0.900375002547891,0.852611891667026,0.846196513552926
20.6666666666667,0.709734825492139,0.808236702643008,0.761771738077012,0.92510692941318,0.901984449131865,0.900482982593792,0.852526518454939,0.84667354285205
20.675,0.710047300516101,0.808332064286828,0.76179871420196,0.925221662766833,0.90213159973027,0.900660632626044,0.852514233313147,0.847034895945132
20.6833333333333,0.710389718656707,0.808429174131985,0.761852706617692,0.925348683433161,0.902234562173894,0.900849933889148,0.852824383713631,0.847392558198218
20.6916666666667,0.710169711996579,0.80823398575299,0.761780429658305,0.925374411582534,0.902141573942066,0.900767451391254,0.852749769699011,0.847257386265
20.7,0.710161015143291,0.808339440035985,0.761919847781364,0.925496157980858,0.902384483116465,0.900744606283399,0.852700602803873,0.84751379773232
20.7083333333333,0.710459661558508,0.808456364046694,0.762199179335215,0.925522466621578,0.902819396030583,0.900964672681525,0.853000845103951,0.847631442395524
20.7166666666667,0.710676956886759,0.808471604350524,0.762174429428523,0.925522332962725,0.903124257635999,0.900800875345769,0.853092029100593,0.847440328694061
20.725,0.71071130349851,0.808570377750634,0.762270248138585,0.925554286357198,0.902977671708611,0.900908891086275,0.853206082053096,0.847544934046428
20.7333333333333,0.710867675192452,0.808300805541778,0.762330950036893,0.925632646832716,0.90284060469373,0.900903881287524,0.853107256625889,0.847375451765329
20.7416666666667,0.710849179409954,0.808245632215817,0.76257539040761,0.92584553999819,0.902844097907713,0.900871838550604,0.853275733747462,0.847601772593784
20.75,0.710842386350892,0.808396221428526,0.762768416695249,0.925929285598619,0.902870804626751,0.900667700680974,0.852842470447548,0.847422237089148
20.7583333333333,0.711054917070465,0.808427628492325,0.76283698048759,0.926044027439296,0.902608870411731,0.900806222428263,0.853050869076596,0.847276072157679
20.7666666666667,0.711081889137251,0.808046708322179,0.762606256361309,0.925833378970989,0.902216407725529,0.900627848076548,0.85273132829698,0.846789687837763
20.775,0.711328182800924,0.807999830125418,0.762755381331159,0.92612613480346,0.902234726808276,0.900660368436167,0.852675361634027,0.847036710813946
20.7833333333333,0.711286807939752,0.808299216440641,0.762927292328507,0.926345743431241,0.902207376170049,0.900747153226928,0.852798438829979,0.847030740536187
20.7916666666667,0.711468428745863,0.80855979508497,0.763102924091794,0.926313344318016,0.902567170491444,0.900911073554248,0.852898723755127,0.846833488725214
20.8,0.711027247431064,0.808533806115184,0.763028206380568,0.926223458647307,0.902634401459693,0.900943188061762,0.852813227350175,0.846783195854117
20.8,0.71057033929628,0.808761567855038,0.763264878921019,0.9263605472771,0.902665807783713,0.900744313534682,0.852800251308311,0.846827059712007
20.8,0.71091528583529,0.809021657835506,0.76343896702917,0.92638358388107,0.902566267576829,0.900764261955728,0.852866035331701,0.846771336279534
20.8,0.711005277740418,0.80914934500809,0.763357315166136,0.926240620309239,0.902436752228715,0.900799922043632,0.852748983346225,0.846587801266934
20.8,0.71073926718928,0.80929923445336,0.763630259042128,0.926304123571592,0.902265664492178,0.900648315706583,0.852572497792174,0.846402527957748
20.8,0.710707051275756,0.809439296100752,0.763610234028297,0.926095871457797,0.902392027155989,0.900760764299612,0.85244558857644,0.846261142675675
20.8,0.710768543718567,0.809824408391105,0.763766861158538,0.926148726019407,0.902547745535952,0.900883115477101,0.85230309154056,0.846020896820637
20.8,0.710615107342088,0.810229526788711,0.764041011675771,0.925970674767951,0.902720363315261,0.900968061537917,0.852277309002503,0.84609904873035
20.8,0.710797231921591,0.810394052028195,0.76400819232395,0.926456855710636,0.902521517121028,0.90107224256659,0.852181113933672,0.846076502111243
20.8,0.710847499815147,0.8101530887648,0.764030142429589,0.926364510507385,0.902320117808178,0.900985410269333,0.852168354921312,0.84560325444112
20.8,0.710570825109671,0.810286577560987,0.76418974164325,0.92614760055612,0.902258684786776,0.900741214814603,0.851666455677084,0.845226329494361
