Image,Window,R,G,B
26.jpg,H_80,26.88,83.7125,103.87
27.jpg,W_Ref,159.62,182.275,157.82
27.jpg,B_Ref,19.01,15.99,11.32
27.jpg,H_20,79.9,138.7925,140.03
27.jpg,H_40,60.84,128.2925,129.86
27.jpg,H_60,39.77,117.22,127.52
27.jpg,H_80,24.125,83.9625,104.98
28.jpg,W_Ref,159.70000000000002,182.355,157.9
28.jpg,B_Ref,20.0275,16.35,15.205
28.jpg,H_20,77.2375,140.08,141.70250000000001
28.jpg,H_40,60.2625,127.2675,135.3025
28.jpg,H_60,40.45,116.9625,128.835
28.jpg,H_80,25.8825,84.3625,103.1225
29.jpg,W_Ref,159.85,182.85,156.85
29.jpg,B_Ref,20.41,15.3225,12.0325
29.jpg,H_20,77.9775,139.365,139.42000000000002
29.jpg,H_40,59.385,128.1875,132.8975
29.jpg,H_60,39.7575,117.2075,127.30250000000001
29.jpg,H_80,26.7575,83.3725,104.75
30.jpg,W_Ref,159.52,182.52,156.52
30.jpg,B_Ref,17.7,17.62,11.96
30.jpg,H_20,78.8525,138.975,137.335
30.jpg,H_40,60.9025,127.795,132.78
30.jpg,H_60,40.0225,117.22500000000001,126.16
30.jpg,H_80,25.4825,84.75750000000001,105.0175
31.jpg,W_Ref,160.8775,181.315,157.72
31.jpg,B_Ref,19.73,16.63,12.415000000000001
31.jpg,H_20,78.9475,139.205,139.4275
31.jpg,H_40,60.44,128.1925,131.89000000000001
31.jpg,H_60,40.347500000000004,117.33500000000001,126.0575
31.jpg,H_80,26.7175,83.62,102.91250000000001
32.jpg,W_Ref,158.59,181.59,155.59
32.jpg,B_Ref,17.63,18.57,12.6
32.jpg,H_20,78.77250000000001,138.95000000000002,137.12
32.jpg,H_40,60.8825,128.63,132.10750000000002
32.jpg,H_60,40.5875,117.3075,127.91
32.jpg,H_80,25.35,84.11,104.15
33.jpg,W_Ref,159.53,182.53,156.53
33.jpg,B_Ref,18.1375,17.392500000000002,11.98
33.jpg,H_20,78.675,138.62,139.9975
33.jpg,H_40,59.815,126.8725,131.285
33.jpg,H_60,40.1875,116.7,128.5725
33.jpg,H_80,24.712500000000002,84.505,102.8175
34.jpg,W_Ref,159.31,182.375,157.995
34.jpg,B_Ref,18.31,18.29,12.6
34.jpg,H_20,79.1025,138.785,139.5675
34.jpg,H_40,60.0725,128.1275,128.9275
34.jpg,H_60,39.597500000000004,117.0475,127.1425
34.jpg,H_80,26.3575,83.4325,103.5475
35.jpg,W_Ref,159.52,182.52,156.52
35.jpg,B_Ref,19.1725,16.6275,11.84
35.jpg,H_20,79.03,138.005,140.955
35.jpg,H_40,59.0675,129.535,129.61
35.jpg,H_60,40.53,117.8,126.455
35.jpg,H_80,27.1475,83.6375,103.17
36.jpg,W_Ref,159.0975,181.27,155.59
36.jpg,B_Ref,18.78,16.6975,12.3325
36.jpg,H_20,78.2475,139.20250000000001,139.6
36.jpg,H_40,58.865,128.9375,131.60750000000002
36.jpg,H_60,40.6825,116.9425,127.7125
36.jpg,H_80,26.5075,83.6725,102.4675
37.jpg,W_Ref,159.22,182.22,156.22
37.jpg,B_Ref,18.04,17.7175,12.845
37.jpg,H_20,77.7625,139.0875,139.335
37.jpg,H_40,60.0075,127.6425,130.9025
37.jpg,H_60,39.8075,117.205,127.535
37.jpg,H_80,26.5375,82.66,104.7175
38.jpg,W_Ref,158.74,181.395,156.94
38.jpg,B_Ref,17.8,17.84,12.120000000000001
38.jpg,H_20,78.4475,138.925,137.465
38.jpg,H_40,60.975,128.0675,135.1925
38.jpg,H_60,40.0225,116.535,128.4075
38.jpg,H_80,26.215,83.735,103.315
39.jpg,W_Ref,160.0,182.655,158.20000000000002
39.jpg,B_Ref,20.71,15.69,12.325000000000001
39.jpg,H_20,77.42,138.9675,139.0925
39.jpg,H_40,58.5375,128.5625,131.1125
39.jpg,H_60,39.6225,117.1725,127.8625
39.jpg,H_80,26.5425,83.0125,103.6375
40.jpg,W_Ref,159.55,182.55,156.55
40.jpg,B_Ref,17.7625,18.2775,12.44
40.jpg,H_20,79.2375,138.3025,139.5475
40.jpg,H_40,60.495000000000005,127.88250000000001,134.37
40.jpg,H_60,39.74,117.19,127.49000000000001
40.jpg,H_80,25.88,84.3175,102.05
41.jpg,W_Ref,157.25,181.435,155.74
41.jpg,B_Ref,19.93,16.785,12.805
41.jpg,H_20,78.97500000000001,138.7575,139.35750000000002
41.jpg,H_40,59.19,129.37,130.5575
41.jpg,H_60,39.9475,116.9375,129.63
41.jpg,H_80,25.865000000000002,84.1025,105.8775
42.jpg,W_Ref,160.0,182.655,158.20000000000002
42.jpg,B_Ref,19.517500000000002,16.4425,11.8
42.jpg,H_20,78.58500000000001,139.245,141.3675
42.jpg,H_40,60.3925,127.495,131.79500000000002
42.jpg,H_60,39.665,116.92,127.38000000000001
42.jpg,H_80,24.3325,84.47,103.9825
43.jpg,W_Ref,159.22,182.22,156.22
43.jpg,B_Ref,17.8725,18.2475,12.895
43.jpg,H_20,78.58500000000001,139.1625,140.1725
43.jpg,H_40,59.9825,129.925,133.3325
43.jpg,H_60,41.13,117.52250000000001,127.7425
43.jpg,H_80,26.3,83.72500000000001,103.055
44.jpg,W_Ref,159.01,182.395,156.5
44.jpg,B_Ref,17.31,17.935,13.69
44.jpg,H_20,77.245,139.085,133.72
44.jpg,H_40,60.050000000000004,127.8425,131.9075
44.jpg,H_60,39.4375,116.8875,127.03750000000001
44.jpg,H_80,25.6625,83.5925,103.2625
45.jpg,W_Ref,158.74,181.395,156.94
45.jpg,B_Ref,19.0125,16.555,12.435
45.jpg,H_20,77.505,138.85,139.25
45.jpg,H_40,57.965,128.4625,132.3375
45.jpg,H_60,39.7525,117.2025,127.2975
45.jpg,H_80,26.3175,83.0975,102.45
46.jpg,W_Ref,156.0,182.70000000000002,157.45000000000002
46.jpg,B_Ref,19.3575,16.2825,11.64
46.jpg,H_20,78.2,139.23250000000002,136.45250000000001
46.jpg,H_40,60.835,128.2075,130.665
46.jpg,H_60,40.097500000000004,117.345,126.635
46.jpg,H_80,24.6975,83.50750000000001,104.7675
47.jpg,W_Ref,159.07,181.725,157.27
47.jpg,B_Ref,19.73,16.63,12.455
47.jpg,H_20,77.8325,138.9575,139.1475
47.jpg,H_40,60.545,127.08,130.2175
47.jpg,H_60,39.765,116.9675,125.9025
47.jpg,H_80,26.45,82.765,104.485
48.jpg,W_Ref,158.5,181.885,155.99
48.jpg,B_Ref,19.490000000000002,16.47,11.8
48.jpg,H_20,77.9425,138.7375,138.6775
