Image,Window,R,G,B
17.jpg,H_40,72.05125,151.458125,191.93
17.jpg,H_60,49.650625,134.469375,171.641875
17.jpg,H_80,28.113125,90.99,112.9375
18.jpg,W_Ref,146.910625,175.42125000000001,161.006875
18.jpg,B_Ref,18.0225,18.458125,15.665625
18.jpg,H_20,86.41875,147.35,164.96125
18.jpg,H_40,73.62625,152.70250000000001,189.05125
18.jpg,H_60,51.073750000000004,135.656875,173.31125
18.jpg,H_80,30.19125,93.315,114.620625
19.jpg,W_Ref,147.06875,174.500625,160.86
19.jpg,B_Ref,18.961875,18.446875000000002,14.615
19.jpg,H_20,86.075625,148.02,166.74125
19.jpg,H_40,71.9975,152.98875,189.5675
19.jpg,H_60,50.756875,135.3325,173.068125
19.jpg,H_80,28.01125,92.57000000000001,116.686875
20.jpg,W_Ref,148.13,175.16125,160.61625
20.jpg,B_Ref,18.659375,18.564375000000002,13.295
20.jpg,H_20,87.05125,147.285,165.130625
20.jpg,H_40,73.406875,152.725625,189.514375
20.jpg,H_60,51.344375,135.44125,173.460625
20.jpg,H_80,29.712500000000002,94.09,115.59
21.jpg,W_Ref,148.720625,176.179375,162.03625
21.jpg,B_Ref,19.07875,18.205625,14.33625
21.jpg,H_20,86.811875,147.363125,164.43625
21.jpg,H_40,74.504375,152.3425,188.461875
21.jpg,H_60,51.081875000000004,135.519375,172.71
21.jpg,H_80,30.34625,93.423125,115.655625
22.jpg,W_Ref,147.376875,174.210625,159.165625
22.jpg,B_Ref,18.105625,18.286875000000002,16.57625
22.jpg,H_20,85.025,148.519375,169.688125
22.jpg,H_40,72.4675,151.935,190.049375
22.jpg,H_60,49.52875,133.845625,170.4025
22.jpg,H_80,27.980625,90.7475,112.52312500000001
23.jpg,W_Ref,148.11,175.926875,160.955625
23.jpg,B_Ref,19.3875,18.164375,15.705
23.jpg,H_20,83.9925,148.691875,169.481875
23.jpg,H_40,73.106875,151.52937500000002,191.8175
23.jpg,H_60,50.463750000000005,134.71375,171.4725
23.jpg,H_80,27.953125,91.0025,112.06625
24.jpg,W_Ref,149.130625,174.97375,160.29500000000002
24.jpg,B_Ref,18.712500000000002,18.4425,15.386875
24.jpg,H_20,85.353125,148.383125,168.691875
24.jpg,H_40,72.415625,152.1475,190.92625
24.jpg,H_60,50.0375,134.59625,170.185
24.jpg,H_80,27.938125,90.851875,112.24875
25.jpg,W_Ref,149.96687500000002,176.789375,162.55937500000002
25.jpg,B_Ref,18.75,18.33625,13.975625
25.jpg,H_20,86.124375,148.2575,166.26250000000002
25.jpg,H_40,72.96062500000001,151.8175,191.12625
25.jpg,H_60,51.6525,135.001875,171.23625
25.jpg,H_80,28.7325,92.856875,114.980625
26.jpg,W_Ref,148.34062500000002,176.56875,161.79625000000001
26.jpg,B_Ref,18.405625,18.784375,13.675
26.jpg,H_20,85.410625,148.001875,166.44375
26.jpg,H_40,73.23625,151.9625,190.628125
26.jpg,H_60,50.808125000000004,135.4325,171.543125
26.jpg,H_80,27.72375,92.946875,115.045625
27.jpg,W_Ref,149.375,177.04375000000002,161.150625
27.jpg,B_Ref,18.701875,18.32,15.924375
27.jpg,H_20,86.905,148.00375,169.24937500000001
27.jpg,H_40,72.38625,152.11375,190.640625
27.jpg,H_60,49.153125,134.65875,170.419375
27.jpg,H_80,27.858125,90.7675,111.64687500000001
28.jpg,W_Ref,150.76375000000002,177.26500000000001,162.450625
28.jpg,B_Ref,18.926875,18.184375,16.36875
28.jpg,H_20,84.89375,148.02937500000002,168.270625
28.jpg,H_40,71.6525,152.245,190.77375
28.jpg,H_60,50.083125,133.986875,169.87375
28.jpg,H_80,28.024375,90.8275,111.824375
29.jpg,W_Ref,147.935,174.85875000000001,160.125625
29.jpg,B_Ref,19.056875,18.260625,15.353125
29.jpg,H_20,85.35000000000001,148.56125,168.275
29.jpg,H_40,71.30375000000001,152.38750000000002,190.833125
29.jpg,H_60,49.4425,134.53375,170.59062500000002
29.jpg,H_80,27.850625,90.6375,113.199375
30.jpg,W_Ref,149.344375,176.1575,162.189375
30.jpg,B_Ref,19.750625,18.260625,14.873125
30.jpg,H_20,85.880625,148.38625,168.886875
30.jpg,H_40,72.2325,151.574375,189.7075
30.jpg,H_60,50.200625,134.55875,171.08625
30.jpg,H_80,28.121875,91.0925,113.34375
31.jpg,W_Ref,149.7825,177.25125,162.2225
31.jpg,B_Ref,18.6375,18.653125,14.57875
31.jpg,H_20,85.238125,148.179375,168.34875
31.jpg,H_40,72.86,151.81062500000002,192.573125
31.jpg,H_60,49.893750000000004,134.10750000000002,170.28375
31.jpg,H_80,27.665625000000002,90.98875,112.66312500000001
32.jpg,W_Ref,149.696875,175.68437500000002,160.223125
32.jpg,B_Ref,21.120625,17.764375,16.36
32.jpg,H_20,85.173125,148.29625000000001,167.94
32.jpg,H_40,71.858125,151.683125,190.9625
32.jpg,H_60,49.9675,134.66125,169.775625
32.jpg,H_80,27.455625,90.89812500000001,113.36687500000001
33.jpg,W_Ref,147.659375,175.071875,160.86
33.jpg,B_Ref,18.126875000000002,18.565625,15.255625
33.jpg,H_20,85.38375,148.521875,168.794375
33.jpg,H_40,71.531875,152.056875,189.808125
33.jpg,H_60,49.615625,134.04375,170.39375
33.jpg,H_80,27.818125000000002,90.939375,112.47125
34.jpg,W_Ref,150.27375,175.75625,161.545625
34.jpg,B_Ref,19.0325,18.52,14.43
34.jpg,H_20,85.33625,149.03,168.175625
34.jpg,H_40,71.683125,151.7875,191.16875000000002
34.jpg,H_60,49.9075,134.09625,171.039375
34.jpg,H_80,27.91125,90.909375,112.51875
35.jpg,W_Ref,149.140625,175.65562500000001,161.055625
35.jpg,B_Ref,19.414375,18.2025,15.186250000000001
35.jpg,H_20,85.1025,148.49375,168.47625
35.jpg,H_40,72.97562500000001,151.301875,189.88875000000002
35.jpg,H_60,49.19625,134.178125,170.598125
35.jpg,H_80,27.974375000000002,90.889375,113.19500000000001
36.jpg,W_Ref,148.13625,174.751875,160.046875
36.jpg,B_Ref,20.406875,17.87125,15.064375
36.jpg,H_20,84.603125,148.23,169.51875
36.jpg,H_40,71.190625,152.3725,190.605625
36.jpg,H_60,49.429375,134.433125,171.063125
36.jpg,H_80,27.895,90.95,112.0725
37.jpg,W_Ref,148.04375000000002,175.426875,160.28875
37.jpg,B_Ref,19.90625,18.193125000000002,14.6325
37.jpg,H_20,83.94125,148.655,167.644375
37.jpg,H_40,71.97625000000001,151.786875,190.751875
37.jpg,H_60,50.7775,134.130625,170.85625000000002
37.jpg,H_80,27.471875,91.04375,112.393125
38.jpg,W_Ref,148.473125,174.816875,160.145
38.jpg,B_Ref,19.030625,18.517500000000002,15.60375
38.jpg,H_20,85.193125,148.52375,168.435
38.jpg,H_40,71.361875,152.360625,192.0175
38.jpg,H_60,50.87125,134.04125,170.514375
38.jpg,H_80,27.872500000000002,90.96062500000001,112.440625
39.jpg,W_Ref,145.441875,172.078125,156.83
39.jpg,B_Ref,18.960625,18.123125,16.665
39.jpg,H_20,85.26875,148.189375,169.006875
39.jpg,H_40,70.4775,152.3975,190.84
39.jpg,H_60,49.29125,134.26125,170.4125
39.jpg,H_80,27.208125,91.080625,112.445625
40.jpg,W_Ref,147.94125,175.926875,161.20250000000001
40.jpg,B_Ref,19.668125,17.9125,16.74625
40.jpg,H_20,84.641875,148.464375,168.36375
40.jpg,H_40,71.138125,152.23875,191.3425
40.jpg,H_60,49.96875,134.37,169.8725
40.jpg,H_80,28.059375,91.28875000000001,112.548125
41.jpg,W_Ref,147.58125,175.1175,160.449375
41.jpg,B_Ref,18.075,18.802500000000002,14.416875000000001
41.jpg,H_20,84.840625,148.085625,167.470625
