Image,Window,R,G,B
2369.jpg,H_80,55.16875,112.93,122.85875
2370.jpg,W_Ref,170.79,195.053125,160.86625
2370.jpg,B_Ref,20.5425,17.966875,15.989375
2370.jpg,H_20,140.454375,174.731875,157.230625
2370.jpg,H_40,128.53062500000001,174.2825,166.59
2370.jpg,H_60,93.7075,157.81875,161.445
2370.jpg,H_80,56.17375,114.52625,123.316875
2371.jpg,W_Ref,170.93,195.319375,160.07375
2371.jpg,B_Ref,20.684375,17.565,15.524375000000001
2371.jpg,H_20,140.315,174.96875,156.835625
2371.jpg,H_40,128.73250000000002,174.15875,166.820625
2371.jpg,H_60,93.45375,157.761875,160.3475
2371.jpg,H_80,56.88875,114.498125,123.17875000000001
2372.jpg,W_Ref,170.85,195.11625,160.8025
2372.jpg,B_Ref,21.080000000000002,17.4125,16.834375
2372.jpg,H_20,140.009375,174.638125,157.05125
2372.jpg,H_40,128.3625,174.12875,166.549375
2372.jpg,H_60,94.1875,157.525625,159.681875
2372.jpg,H_80,56.83375,114.41625,124.14750000000001
2373.jpg,W_Ref,171.1675,194.578125,161.043125
2373.jpg,B_Ref,20.679375,17.643125,14.709375
2373.jpg,H_20,139.125625,174.0975,155.361875
2373.jpg,H_40,127.511875,173.118125,165.585
2373.jpg,H_60,92.19500000000001,156.7425,159.825625
2373.jpg,H_80,54.649375,113.035,122.78750000000001
2374.jpg,W_Ref,171.425,194.77625,160.8025
2374.jpg,B_Ref,20.769375,17.510625,14.805
2374.jpg,H_20,139.131875,174.40375,156.014375
2374.jpg,H_40,127.3075,173.5075,166.6925
2374.jpg,H_60,91.47562500000001,157.004375,160.5425
2374.jpg,H_80,55.22625,113.369375,122.676875
2375.jpg,W_Ref,170.69,194.8675,161.043125
2375.jpg,B_Ref,20.14125,17.980625,14.978125
2375.jpg,H_20,139.57750000000001,173.679375,155.39625
2375.jpg,H_40,126.21000000000001,173.201875,165.830625
2375.jpg,H_60,91.0575,156.83,160.418125
2375.jpg,H_80,55.39875,113.385625,122.87625
2376.jpg,W_Ref,170.745,194.970625,160.9975
2376.jpg,B_Ref,20.67,17.690625,15.743125000000001
2376.jpg,H_20,139.67125000000001,173.611875,156.235
2376.jpg,H_40,127.343125,173.6925,167.004375
2376.jpg,H_60,93.330625,156.870625,160.87
2376.jpg,H_80,56.08,113.4425,123.55187500000001
2377.jpg,W_Ref,171.2175,194.663125,160.6125
2377.jpg,B_Ref,20.935,17.609375,16.22875
2377.jpg,H_20,140.2475,174.615625,156.661875
2377.jpg,H_40,129.574375,173.6125,166.20625
2377.jpg,H_60,92.998125,157.81125,161.31875
2377.jpg,H_80,56.236875,114.30125,123.754375
2378.jpg,W_Ref,171.66375,194.94625,161.13625
2378.jpg,B_Ref,21.250625,17.690625,17.59875
2378.jpg,H_20,139.97375,175.56375,155.40437500000002
2378.jpg,H_40,129.73375000000001,174.34187500000002,166.66875000000002
2378.jpg,H_60,93.66625,157.801875,161.701875
2378.jpg,H_80,57.2075,114.9925,125.05875
2379.jpg,W_Ref,170.91,195.17625,160.8625
2379.jpg,B_Ref,19.485625,18.208750000000002,16.785
2379.jpg,H_20,139.24812500000002,174.5175,155.56062500000002
2379.jpg,H_40,129.27875,173.47375,166.845625
2379.jpg,H_60,92.408125,157.47875,160.99687500000002
2379.jpg,H_80,55.82625,113.43125,122.980625
2380.jpg,W_Ref,170.9,195.21562500000002,160.7525
2380.jpg,B_Ref,20.830625,17.650625,14.751875
2380.jpg,H_20,140.84,174.234375,156.34625
2380.jpg,H_40,128.751875,173.788125,167.5025
2380.jpg,H_60,92.75125,157.5725,159.56125
2380.jpg,H_80,56.826875,113.524375,123.374375
2381.jpg,W_Ref,170.9,195.305,160.1825
2381.jpg,B_Ref,20.923125,17.511875,14.95625
2381.jpg,H_20,141.700625,174.665,156.375
2381.jpg,H_40,128.54875,174.643125,165.70625
2381.jpg,H_60,93.78125,158.136875,160.396875
2381.jpg,H_80,56.970625,114.80875,124.59875000000001
2382.jpg,W_Ref,170.91,195.17625,160.8625
2382.jpg,B_Ref,20.34375,18.020625,14.369375
2382.jpg,H_20,140.210625,174.2975,156.27937500000002
2382.jpg,H_40,128.853125,173.79,167.01375000000002
2382.jpg,H_60,94.214375,157.5375,160.648125
2382.jpg,H_80,56.360625,113.711875,123.9675
2383.jpg,W_Ref,170.5725,195.049375,162.0625
2383.jpg,B_Ref,19.985,17.92,14.606875
2383.jpg,H_20,140.7125,174.86,157.09375
2383.jpg,H_40,131.288125,173.6125,165.990625
2383.jpg,H_60,93.826875,157.62875,160.025625
2383.jpg,H_80,58.0625,113.98875,123.30250000000001
2384.jpg,W_Ref,170.875,195.320625,159.739375
2384.jpg,B_Ref,20.890625,17.580000000000002,16.18
2384.jpg,H_20,141.58375,175.318125,156.631875
2384.jpg,H_40,131.254375,174.211875,165.958125
2384.jpg,H_60,97.08375000000001,158.2375,160.536875
2384.jpg,H_80,57.80375,115.48625,124.2275
2385.jpg,W_Ref,171.06,195.173125,161.28062500000001
2385.jpg,B_Ref,20.086875,17.635625,16.655
2385.jpg,H_20,141.88875000000002,175.80875,155.626875
2385.jpg,H_40,131.43,174.4125,166.59125
2385.jpg,H_60,94.244375,158.164375,162.040625
2385.jpg,H_80,56.906875,115.221875,124.49625
2386.jpg,W_Ref,171.2525,194.919375,161.99625
2386.jpg,B_Ref,21.310625,17.46,17.896250000000002
2386.jpg,H_20,140.545625,174.025625,156.50375
2386.jpg,H_40,129.644375,172.695,164.85125
2386.jpg,H_60,91.309375,157.2175,159.50125
2386.jpg,H_80,56.001875,113.123125,122.06875000000001
2387.jpg,W_Ref,170.7525,195.0375,160.51625
2387.jpg,B_Ref,20.34375,17.85375,16.654375
2387.jpg,H_20,140.65312500000002,176.09062500000002,156.36
2387.jpg,H_40,133.12625,174.06,166.661875
2387.jpg,H_60,95.676875,158.4875,161.3175
2387.jpg,H_80,58.319375,115.54125,124.063125
2388.jpg,W_Ref,171.963125,194.85625000000002,160.86625
2388.jpg,B_Ref,21.076875,17.67,16.373125
2388.jpg,H_20,141.76875,174.148125,155.86125
2388.jpg,H_40,129.8675,172.685,165.87125
2388.jpg,H_60,96.208125,156.43437500000002,160.04
2388.jpg,H_80,56.199375,112.67,123.12875
2389.jpg,W_Ref,171.111875,195.2275,161.09625
2389.jpg,B_Ref,22.018125,17.148125,14.621875000000001
2389.jpg,H_20,141.715,174.41875000000002,156.39625
2389.jpg,H_40,132.400625,172.470625,165.504375
2389.jpg,H_60,95.94437500000001,157.0575,159.791875
2389.jpg,H_80,56.631875,114.20937500000001,123.41
2390.jpg,W_Ref,171.844375,194.61125,159.606875
2390.jpg,B_Ref,21.695,17.478125000000002,15.2225
2390.jpg,H_20,140.646875,173.975,154.856875
2390.jpg,H_40,131.439375,172.990625,165.39125
2390.jpg,H_60,94.24062500000001,157.041875,158.6025
2390.jpg,H_80,56.24875,113.31812500000001,122.2125
2391.jpg,W_Ref,171.5375,195.065,160.83625
2391.jpg,B_Ref,21.3575,17.43,15.428125
2391.jpg,H_20,141.885,175.076875,155.745625
2391.jpg,H_40,131.38375,173.594375,165.8675
2391.jpg,H_60,96.114375,157.74625,159.358125
2391.jpg,H_80,57.71625,114.60062500000001,124.421875
2392.jpg,W_Ref,171.4175,194.78375,161.21
2392.jpg,B_Ref,21.49125,17.561875,17.335
2392.jpg,H_20,142.65,175.114375,156.50875
2392.jpg,H_40,132.156875,173.219375,165.549375
2392.jpg,H_60,94.156875,158.54375000000002,159.21
2392.jpg,H_80,57.694375,114.66187500000001,123.919375
2393.jpg,W_Ref,170.77,194.943125,161.24625
2393.jpg,B_Ref,20.69125,17.735,15.67875
2393.jpg,H_20,142.2825,175.90562500000001,156.40437500000002
2393.jpg,H_40,133.01500000000001,174.56187500000001,164.986875
2393.jpg,H_60,95.715625,158.4425,160.756875
2393.jpg,H_80,59.439375,115.091875,124.425625
2394.jpg,W_Ref,170.93,195.008125,161.9025
2394.jpg,B_Ref,21.203125,17.775625,15.944375
2394.jpg,H_20,142.853125,175.625625,157.194375
2394.jpg,H_40,132.5025,174.165625,165.61375
2394.jpg,H_60,96.901875,158.0575,160.055
2394.jpg,H_80,58.82875,114.779375,123.82875
2395.jpg,W_Ref,171.3375,194.950625,159.7125
2395.jpg,B_Ref,19.721875,18.429375,14.911875
2395.jpg,H_20,141.88625,175.053125,156.441875
2395.jpg,H_40,132.446875,173.886875,165.613125
2395.jpg,H_60,96.264375,157.775625,158.74125
2395.jpg,H_80,57.620000000000005,114.55875,124.344375
2396.jpg,W_Ref,170.991875,195.1975,160.57625000000002
2396.jpg,B_Ref,19.624375,17.9325,16.73375
2396.jpg,H_20,141.7875,175.353125,155.47
2396.jpg,H_40,132.075,173.62,165.34375
2396.jpg,H_60,95.7275,157.981875,158.9075
2396.jpg,H_80,58.439375,114.0275,124.295625
2397.jpg,W_Ref,171.2975,194.99687500000002,161.01625
2397.jpg,B_Ref,20.318125000000002,17.803125,16.370625
2397.jpg,H_20,141.81625,174.489375,156.449375
2397.jpg,H_40,131.346875,173.21812500000001,165.01500000000001
2397.jpg,H_60,94.48375,157.313125,158.294375
2397.jpg,H_80,56.464375000000004,113.135625,121.70875000000001
2398.jpg,W_Ref,171.05,195.10750000000002,161.9025
2398.jpg,B_Ref,20.263125,17.680625,16.17875
2398.jpg,H_20,142.27875,175.73250000000002,154.524375
2398.jpg,H_40,132.54,174.258125,165.59312500000001
2398.jpg,H_60,96.124375,158.055625,159.098125
2398.jpg,H_80,58.09875,115.05,124.421875
2399.jpg,W_Ref,170.755,195.048125,160.5925
2399.jpg,B_Ref,21.049375,17.416875,16.15375
2399.jpg,H_20,140.26500000000001,173.553125,154.304375
2399.jpg,H_40,130.619375,172.460625,164.354375
2399.jpg,H_60,92.480625,156.240625,158.91125
2399.jpg,H_80,55.071875,112.074375,123.11375
2400.jpg,W_Ref,170.789375,195.06062500000002,159.683125
2400.jpg,B_Ref,19.846875,18.15375,13.9075
2400.jpg,H_20,142.183125,174.49625,156.136875
2400.jpg,H_40,132.168125,173.0325,166.15562500000001
2400.jpg,H_60,95.875625,157.045625,159.268125
2400.jpg,H_80,57.276250000000005,113.869375,122.543125
2401.jpg,W_Ref,171.5525,194.95625,160.943125
2401.jpg,B_Ref,21.191875,17.938125,17.015
2401.jpg,H_20,141.9975,174.01875,156.761875
2401.jpg,H_40,131.61,173.205,165.35625000000002
2401.jpg,H_60,96.358125,157.03375,158.506875
2401.jpg,H_80,57.100625,113.073125,123.8225
2402.jpg,W_Ref,171.06,195.45375,160.43625
2402.jpg,B_Ref,20.836875,17.54125,16.8725
2402.jpg,H_20,141.535625,174.766875,156.26875
2402.jpg,H_40,131.53125,172.7275,165.40875
2402.jpg,H_60,95.953125,156.699375,159.27625
2402.jpg,H_80,56.69625,113.77375,123.2625
2403.jpg,W_Ref,171.101875,195.29125,160.44625
2403.jpg,B_Ref,21.344375,17.583750000000002,15.87875
2403.jpg,H_20,143.3225,175.42125000000001,155.533125
2403.jpg,H_40,133.159375,173.860625,165.41375
2403.jpg,H_60,97.145,157.85125,159.736875
2403.jpg,H_80,58.181875,114.57875,122.8375
2404.jpg,W_Ref,171.5275,194.891875,161.5025
2404.jpg,B_Ref,20.01,18.108125,16.486875
2404.jpg,H_20,143.65562500000001,175.595,156.951875
2404.jpg,H_40,133.305,174.34062500000002,165.783125
2404.jpg,H_60,97.951875,158.67000000000002,159.505
2404.jpg,H_80,58.2625,115.274375,123.9175
2405.jpg,W_Ref,171.12,195.129375,162.38750000000002
2405.jpg,B_Ref,19.639375,18.246875,15.861875
2405.jpg,H_20,142.818125,175.719375,156.4925
2405.jpg,H_40,131.715625,174.2725,166.0975
2405.jpg,H_60,97.91625,157.645625,159.400625
2405.jpg,H_80,57.9,114.581875,124.39625000000001
2406.jpg,W_Ref,171.71562500000002,194.92375,160.8825
2406.jpg,B_Ref,19.441875,17.79625,17.05
2406.jpg,H_20,142.711875,174.785,154.36875
2406.jpg,H_40,132.425625,173.51875,165.85750000000002
2406.jpg,H_60,95.195625,157.72,159.7225
2406.jpg,H_80,57.773125,113.77312500000001,122.90125
2407.jpg,W_Ref,171.390625,194.90562500000001,159.7925
2407.jpg,B_Ref,21.00875,17.711875,17.119375
2407.jpg,H_20,142.679375,174.7875,156.8175
2407.jpg,H_40,132.32625000000002,173.95000000000002,165.06875
2407.jpg,H_60,95.9325,157.481875,158.704375
2407.jpg,H_80,57.873125,114.11625000000001,123.705
2408.jpg,W_Ref,170.991875,195.1975,160.57625000000002
2408.jpg,B_Ref,19.914375,18.4725,16.970625000000002
2408.jpg,H_20,142.665625,175.47625,156.926875
2408.jpg,H_40,133.285,174.0375,165.67125000000001
2408.jpg,H_60,98.13875,157.54875,159.85125
2408.jpg,H_80,58.5175,114.72,125.02375
2409.jpg,W_Ref,171.699375,195.014375,160.86625
2409.jpg,B_Ref,20.525000000000002,17.899375,15.418125
2409.jpg,H_20,144.01375000000002,176.296875,155.909375
2409.jpg,H_40,133.696875,174.594375,166.964375
2409.jpg,H_60,97.6675,158.4675,159.87312500000002
2409.jpg,H_80,58.98125,115.4075,123.54375
2410.jpg,W_Ref,170.91,195.179375,160.56625
2410.jpg,B_Ref,20.19,17.69,15.64625
2410.jpg,H_20,143.596875,174.82,155.876875
2410.jpg,H_40,132.42125000000001,174.0425,165.349375
2410.jpg,H_60,96.416875,157.87312500000002,158.775
2410.jpg,H_80,58.215,114.360625,124.97875
2411.jpg,W_Ref,170.82,195.2475,159.813125
2411.jpg,B_Ref,20.06875,17.83625,17.240000000000002
2411.jpg,H_20,143.885,176.345,156.96875
2411.jpg,H_40,133.855625,175.016875,165.56
2411.jpg,H_60,99.605,158.751875,161.76625
2411.jpg,H_80,59.511875,116.01125,122.7175
2412.jpg,W_Ref,170.98,195.205625,161.23250000000002
2412.jpg,B_Ref,20.963125,17.375,16.62625
2412.jpg,H_20,145.11625,175.006875,157.978125
2412.jpg,H_40,133.174375,174.816875,165.074375
2412.jpg,H_60,97.213125,158.53125,158.15625
2412.jpg,H_80,58.664375,114.998125,122.05375000000001
2413.jpg,W_Ref,171.13,195.2775,161.5825
2413.jpg,B_Ref,20.13875,17.958125,16.71
2413.jpg,H_20,143.59875,174.56187500000001,155.00625
2413.jpg,H_40,132.7,173.68562500000002,164.70875
2413.jpg,H_60,97.113125,157.4125,158.703125
2413.jpg,H_80,57.38125,114.66875,122.88375
2414.jpg,W_Ref,171.758125,194.74625,161.95250000000001
2414.jpg,B_Ref,19.549375,18.190625,14.887500000000001
2414.jpg,H_20,144.178125,176.210625,156.689375
2414.jpg,H_40,134.05625,174.570625,166.52812500000002
2414.jpg,H_60,99.333125,158.948125,158.89125
2414.jpg,H_80,60.015,115.306875,124.595
2415.jpg,W_Ref,170.785,195.268125,159.473125
2415.jpg,B_Ref,18.435,18.353125000000002,15.60375
2415.jpg,H_20,143.44125,175.058125,156.411875
2415.jpg,H_40,132.985,174.068125,164.56875
2415.jpg,H_60,95.3775,158.233125,159.338125
2415.jpg,H_80,58.92,114.5025,124.4475
2416.jpg,W_Ref,171.675,194.96812500000001,161.9325
2416.jpg,B_Ref,20.040625000000002,18.23875,15.07375
2416.jpg,H_20,143.975625,175.615,155.1775
2416.jpg,H_40,133.53,174.685,164.7075
2416.jpg,H_60,96.251875,158.7675,159.595
2416.jpg,H_80,57.792500000000004,115.261875,123.58500000000001
2417.jpg,W_Ref,171.021875,194.93562500000002,161.11625
2417.jpg,B_Ref,20.050625,18.205000000000002,16.1125
2417.jpg,H_20,144.48125000000002,175.491875,155.20375
2417.jpg,H_40,133.845,174.303125,165.886875
2417.jpg,H_60,98.16187500000001,158.620625,160.425
2417.jpg,H_80,58.120625000000004,115.879375,124.13062500000001
2418.jpg,W_Ref,170.79,195.265625,159.58625
2418.jpg,B_Ref,19.648125,17.923125,16.770625
2418.jpg,H_20,142.290625,174.76625,156.300625
2418.jpg,H_40,133.07375,173.11,164.8075
2418.jpg,H_60,98.0125,157.545625,157.700625
2418.jpg,H_80,57.39125,114.291875,123.71625
2419.jpg,W_Ref,171.22,195.295625,162.4125
2419.jpg,B_Ref,19.710625,18.42125,14.790000000000001
2419.jpg,H_20,145.1725,175.61,156.214375
2419.jpg,H_40,134.03375,174.944375,165.72375
2419.jpg,H_60,99.16875,158.5425,161.166875
2419.jpg,H_80,60.551875,115.494375,123.9675
2420.jpg,W_Ref,170.73,194.94375,160.690625
2420.jpg,B_Ref,21.263125,17.625,17.53625
2420.jpg,H_20,142.211875,174.828125,155.384375
2420.jpg,H_40,132.950625,172.508125,164.83625
2420.jpg,H_60,97.421875,157.176875,158.60875000000001
2420.jpg,H_80,58.003125000000004,113.30625,122.680625
2421.jpg,W_Ref,170.87,195.133125,160.94625
2421.jpg,B_Ref,22.48375,17.24625,17.19
2421.jpg,H_20,142.2375,174.89000000000001,154.27875
2421.jpg,H_40,132.4075,173.351875,164.271875
2421.jpg,H_60,95.7525,157.225625,160.58125
2421.jpg,H_80,57.071875,113.308125,123.35062500000001
2422.jpg,W_Ref,171.49937500000001,194.879375,160.70625
2422.jpg,B_Ref,21.13375,17.576875,16.615000000000002
2422.jpg,H_20,142.51500000000001,174.285625,154.47125
2422.jpg,H_40,133.1525,173.240625,165.9875
2422.jpg,H_60,96.55625,157.11875,159.473125
2422.jpg,H_80,57.2075,113.556875,123.05875
2423.jpg,W_Ref,170.87,195.18562500000002,160.5725
2423.jpg,B_Ref,22.275000000000002,17.364375,17.14
2423.jpg,H_20,144.483125,175.215,155.598125
2423.jpg,H_40,133.521875,173.949375,166.071875
2423.jpg,H_60,97.11125,158.50875,159.439375
2423.jpg,H_80,58.475,115.00625000000001,123.86375
2424.jpg,W_Ref,171.3775,194.8675,160.8525
2424.jpg,B_Ref,20.57,17.74625,16.24875
2424.jpg,H_20,144.369375,175.49125,156.48250000000002
2424.jpg,H_40,134.166875,174.47125,165.90375
2424.jpg,H_60,98.77187500000001,158.59625,159.42625
2424.jpg,H_80,58.78375,115.54125,123.108125
2425.jpg,W_Ref,171.67125000000001,194.745,161.20250000000001
2425.jpg,B_Ref,21.86375,17.275000000000002,17.73
2425.jpg,H_20,142.585,174.379375,156.52375
2425.jpg,H_40,132.24,173.55625,165.501875
2425.jpg,H_60,96.635625,157.458125,158.581875
2425.jpg,H_80,57.573750000000004,113.57375,121.47
2426.jpg,W_Ref,171.1275,194.679375,159.84
2426.jpg,B_Ref,20.343125,18.01375,15.18125
2426.jpg,H_20,142.576875,174.914375,156.085
2426.jpg,H_40,132.80875,173.64000000000001,164.13375
2426.jpg,H_60,97.446875,157.24937500000001,158.28375
2426.jpg,H_80,57.786875,113.595,123.03625000000001
2427.jpg,W_Ref,171.4975,194.90625,160.96812500000001
2427.jpg,B_Ref,20.84375,17.623125,16.085
2427.jpg,H_20,144.171875,175.663125,156.07500000000002
2427.jpg,H_40,133.831875,174.45125000000002,166.744375
2427.jpg,H_60,97.280625,158.825625,160.695
2427.jpg,H_80,58.929375,115.165,124.64812500000001
2428.jpg,W_Ref,171.21,195.345,161.92625
2428.jpg,B_Ref,19.970625000000002,18.11,14.64375
2428.jpg,H_20,145.050625,175.08,155.828125
2428.jpg,H_40,133.75875,174.356875,165.62
2428.jpg,H_60,98.528125,158.224375,159.026875
2428.jpg,H_80,58.363125000000004,115.406875,122.544375
2429.jpg,W_Ref,170.98,195.2675,160.8925
2429.jpg,B_Ref,18.944375,17.924375,16.13875
2429.jpg,H_20,143.190625,175.344375,155.400625
2429.jpg,H_40,133.023125,174.120625,165.59125
2429.jpg,H_60,98.165625,157.911875,158.689375
2429.jpg,H_80,58.796875,114.821875,124.41875
2430.jpg,W_Ref,171.0575,194.889375,160.37625
2430.jpg,B_Ref,20.31375,17.7925,17.7825
2430.jpg,H_20,143.179375,174.304375,155.1875
2430.jpg,H_40,132.575,173.04875,164.53
2430.jpg,H_60,96.94437500000001,157.00875,158.86375
2430.jpg,H_80,56.80875,113.41875,122.59937500000001
2431.jpg,W_Ref,171.595,194.90187500000002,161.70250000000001
2431.jpg,B_Ref,20.67875,17.554375,16.3575
2431.jpg,H_20,143.7775,174.965,156.250625
2431.jpg,H_40,132.67125000000001,173.73875,165.884375
2431.jpg,H_60,98.53812500000001,157.7825,159.013125
2431.jpg,H_80,57.8125,114.670625,122.95
2432.jpg,W_Ref,170.95000000000002,195.21625,160.9025
2432.jpg,B_Ref,21.049375,17.803125,15.730625
2432.jpg,H_20,142.985625,174.03062500000001,154.976875
2432.jpg,H_40,131.40437500000002,172.975625,165.24875
2432.jpg,H_60,97.26625,156.443125,159.4225
2432.jpg,H_80,56.710625,112.94875,122.805625
2433.jpg,W_Ref,171.189375,195.299375,161.0425
2433.jpg,B_Ref,20.926875,17.345,15.399375000000001
2433.jpg,H_20,143.57625000000002,174.911875,155.680625
2433.jpg,H_40,133.903125,173.635625,164.6525
2433.jpg,H_60,97.3875,157.838125,159.086875
2433.jpg,H_80,57.972500000000004,114.711875,124.92375
2434.jpg,W_Ref,171.813125,194.875,160.993125
2434.jpg,B_Ref,20.344375,17.5575,15.32625
2434.jpg,H_20,143.205625,175.14875,155.974375
2434.jpg,H_40,133.245,174.106875,164.04500000000002
2434.jpg,H_60,98.035,157.7525,158.655
2434.jpg,H_80,57.84875,114.641875,121.981875
2435.jpg,W_Ref,170.58,195.04500000000002,159.396875
2435.jpg,B_Ref,21.4375,17.648125,15.52375
2435.jpg,H_20,143.71562500000002,175.398125,155.408125
2435.jpg,H_40,133.769375,173.65562500000001,165.95875
2435.jpg,H_60,98.196875,157.850625,159.7225
2435.jpg,H_80,58.1575,113.713125,123.024375
2436.jpg,W_Ref,171.6175,195.104375,161.21625
2436.jpg,B_Ref,20.225,17.642500000000002,17.569375
2436.jpg,H_20,144.444375,175.38375,156.790625
2436.jpg,H_40,133.26,174.048125,165.169375
2436.jpg,H_60,98.10375,158.02,159.069375
2436.jpg,H_80,58.65875,115.2025,122.53
2437.jpg,W_Ref,171.26500000000001,195.34062500000002,162.4575
2437.jpg,B_Ref,20.401875,18.43375,14.8575
2437.jpg,H_20,144.46375,175.158125,155.76875
2437.jpg,H_40,133.309375,174.3075,165.054375
2437.jpg,H_60,98.68375,157.45375,159.413125
2437.jpg,H_80,58.285000000000004,114.691875,122.759375
2438.jpg,W_Ref,171.321875,195.0175,160.9925
2438.jpg,B_Ref,20.784375,17.615000000000002,15.675
2438.jpg,H_20,144.666875,175.675625,154.815
2438.jpg,H_40,133.840625,174.563125,165.84187500000002
2438.jpg,H_60,99.70125,158.508125,160.3325
2438.jpg,H_80,59.536875,115.291875,123.723125
2439.jpg,W_Ref,171.89125,194.635625,159.830625
2439.jpg,B_Ref,19.60125,17.80875,16.893125
2439.jpg,H_20,144.165625,174.120625,155.789375
2439.jpg,H_40,131.7525,173.195,165.615
2439.jpg,H_60,95.906875,157.77625,159.205
2439.jpg,H_80,56.73625,113.5,122.095
2440.jpg,W_Ref,171.0425,195.08125,161.8825
2440.jpg,B_Ref,20.09875,18.146875,16.354375
2440.jpg,H_20,143.143125,173.644375,154.695
2440.jpg,H_40,131.641875,172.8925,165.484375
2440.jpg,H_60,95.775625,156.431875,160.288125
2440.jpg,H_80,56.758125,112.88062500000001,122.72
2441.jpg,W_Ref,171.109375,195.23125000000002,160.88875000000002
2441.jpg,B_Ref,19.681250000000002,17.900000000000002,16.269375
2441.jpg,H_20,143.235,174.859375,155.791875
2441.jpg,H_40,132.9575,173.535625,165.855
2441.jpg,H_60,97.653125,157.67625,158.90312500000002
2441.jpg,H_80,58.02375,114.11875,123.828125
2442.jpg,W_Ref,170.92000000000002,195.18312500000002,160.99625
2442.jpg,B_Ref,21.293125,17.60375,16.604375
2442.jpg,H_20,144.130625,174.675625,154.71375
2442.jpg,H_40,133.318125,173.45125000000002,165.4475
2442.jpg,H_60,98.48,157.81875,159.02
2442.jpg,H_80,57.93625,114.49125000000001,122.74062500000001
2443.jpg,W_Ref,170.8375,195.10375,160.79
2443.jpg,B_Ref,21.114375,17.6575,15.69375
2443.jpg,H_20,143.511875,174.553125,155.925
2443.jpg,H_40,132.919375,174.069375,163.878125
2443.jpg,H_60,97.673125,157.25125,159.158125
2443.jpg,H_80,57.2975,113.481875,122.47437500000001
2444.jpg,W_Ref,171.708125,195.04125,160.75625
2444.jpg,B_Ref,19.375625,18.8075,14.52875
2444.jpg,H_20,145.433125,175.673125,156.219375
2444.jpg,H_40,134.295625,174.0,164.995
2444.jpg,H_60,98.605625,158.563125,160.690625
2444.jpg,H_80,58.408125,114.84625,124.315
2445.jpg,W_Ref,170.7825,195.115,160.47875
2445.jpg,B_Ref,20.55125,18.085,15.385
2445.jpg,H_20,146.851875,176.98625,155.73
2445.jpg,H_40,136.79875,174.2725,165.550625
2445.jpg,H_60,101.436875,159.485625,159.571875
2445.jpg,H_80,60.739375,116.72437500000001,123.815625
2446.jpg,W_Ref,170.98,195.08875,161.67375
2446.jpg,B_Ref,20.956875,17.913125,18.0925
2446.jpg,H_20,144.391875,175.455,155.93437500000002
2446.jpg,H_40,133.528125,174.005625,165.800625
2446.jpg,H_60,98.56,157.92375,159.19625
2446.jpg,H_80,59.169375,114.248125,123.87875
2447.jpg,W_Ref,171.201875,195.28125,161.24375
2447.jpg,B_Ref,20.894375,17.671875,16.7175
2447.jpg,H_20,143.318125,175.39125,156.56125
2447.jpg,H_40,134.46687500000002,174.42375,166.300625
2447.jpg,H_60,99.393125,158.380625,159.48875
2447.jpg,H_80,59.380625,115.06625,124.809375
2448.jpg,W_Ref,170.675,195.191875,158.9025
2448.jpg,B_Ref,21.243750000000002,17.505,16.404375
2448.jpg,H_20,143.489375,175.25875,155.479375
2448.jpg,H_40,134.099375,173.77937500000002,167.033125
2448.jpg,H_60,97.961875,158.005625,160.151875
2448.jpg,H_80,58.885,114.64875,122.91875
2449.jpg,W_Ref,170.96,195.035625,162.1525
2449.jpg,B_Ref,20.115000000000002,17.963125,16.490625
2449.jpg,H_20,143.46687500000002,174.273125,156.1
2449.jpg,H_40,133.290625,173.38,164.979375
2449.jpg,H_60,97.2025,157.31375,158.665
2449.jpg,H_80,57.754375,113.50750000000001,120.691875
2450.jpg,W_Ref,171.815625,194.97,161.92875
2450.jpg,B_Ref,21.19625,17.493125,17.22125
2450.jpg,H_20,147.18,176.416875,156.60625000000002
2450.jpg,H_40,135.12875,175.65375,165.395
2450.jpg,H_60,101.299375,159.456875,159.245625
2450.jpg,H_80,61.28125,116.435625,124.060625
2451.jpg,W_Ref,171.318125,195.06125,161.83125
2451.jpg,B_Ref,21.009375000000002,17.39875,15.5425
2451.jpg,H_20,143.803125,175.67375,156.229375
2451.jpg,H_40,134.13125,173.855,165.73875
2451.jpg,H_60,98.44312500000001,158.040625,159.71875
2451.jpg,H_80,58.513125,114.36562500000001,124.45625
2452.jpg,W_Ref,170.84187500000002,194.99812500000002,160.52625
2452.jpg,B_Ref,20.949375,17.545,15.815
2452.jpg,H_20,145.066875,173.833125,155.463125
2452.jpg,H_40,132.551875,173.649375,163.84875
2452.jpg,H_60,97.255,157.355,158.773125
2452.jpg,H_80,57.470625,113.845625,122.9475
2453.jpg,W_Ref,170.9,194.975625,162.0925
2453.jpg,B_Ref,20.455000000000002,17.740625,15.762500000000001
2453.jpg,H_20,145.20000000000002,174.73875,156.861875
2453.jpg,H_40,133.04500000000002,173.71687500000002,165.546875
2453.jpg,H_60,98.25625000000001,157.61625,158.66625
2453.jpg,H_80,58.615625,113.941875,121.964375
2454.jpg,W_Ref,171.3325,195.34312500000001,162.595
2454.jpg,B_Ref,21.295625,17.855,15.483125000000001
2454.jpg,H_20,144.783125,176.00625,157.06125
2454.jpg,H_40,135.18875,174.86875,165.0475
2454.jpg,H_60,99.60000000000001,158.39625,160.1025
