Image,Window,R,G,B
25.jpg,B_Ref,29.75,30.75,24.75
25.jpg,Temp_05,94.6575,24.825,18.73
25.jpg,Temp_10,107.21000000000001,21.445,20.837500000000002
25.jpg,Temp_15,100.25,25.545,24.98
25.jpg,Temp_20,114.4375,33.1925,31.330000000000002
25.jpg,Temp_25,98.43,26.5075,26.837500000000002
25.jpg,Temp_30,54.1025,33.235,30.2075
25.jpg,Temp_35,39.8725,24.1325,25.8575
25.jpg,Temp_40,39.935,30.185000000000002,31.235
25.jpg,Temp_45,34.805,23.19,24.765
25.jpg,Temp_50,30.9225,21.385,18.6275
26.jpg,W_Ref,225.61,253.61,231.61
26.jpg,B_Ref,29.62,30.62,24.62
26.jpg,Temp_05,95.7075,24.615000000000002,20.54
26.jpg,Temp_10,105.6925,21.155,19.3275
26.jpg,Temp_15,101.2325,26.650000000000002,25.6975
26.jpg,Temp_20,118.165,33.005,31.68
26.jpg,Temp_25,96.74000000000001,26.8525,26.6
26.jpg,Temp_30,53.9775,33.0775,32.292500000000004
26.jpg,Temp_35,40.660000000000004,24.7175,27.84
26.jpg,Temp_40,39.550000000000004,29.5325,30.330000000000002
26.jpg,Temp_45,32.675,22.315,23.7
26.jpg,Temp_50,30.8575,20.89,21.89
27.jpg,W_Ref,225.6475,253.4325,232.41
27.jpg,B_Ref,30.1275,31.1275,25.1275
27.jpg,Temp_05,93.7125,24.965,14.9
27.jpg,Temp_10,107.87,20.9775,20.677500000000002
27.jpg,Temp_15,99.4825,25.55,24.3475
27.jpg,Temp_20,113.67,33.5775,30.115000000000002
27.jpg,Temp_25,94.8375,25.2,25.015
27.jpg,Temp_30,49.4775,33.325,30.7
27.jpg,Temp_35,36.980000000000004,25.0275,23.84
27.jpg,Temp_40,39.44,29.4875,30.605
27.jpg,Temp_45,33.7,22.7275,23.855
27.jpg,Temp_50,31.3625,20.915,17.7075
28.jpg,W_Ref,225.9775,253.4775,233.7775
28.jpg,B_Ref,29.39,30.39,24.39
