Temperatura,Temp_05,Temp_10,Temp_15,Temp_20,Temp_25,Temp_30,Temp_35,Temp_40,Temp_45,Temp_50
1.6,0.139992294058328,0.0206877100151458,0.0716183516402824,0.0710133081107244,0.0624723435870924,0.05725371584674,0.0522683159956596,0.0297898897621177,0.0325331348733749,0.0180449874587742
1.65345345345345,0.140190563928076,0.0203575795236357,0.0714224933173596,0.0714623144690451,0.0624589216836505,0.0572237493217134,0.0511314333930441,0.0295081828190465,0.0320050988319196,0.0176858901058344
1.70690690690691,0.141146992150764,0.0211012190163819,0.0714421138986088,0.0717087177426453,0.0630096493265523,0.0571858746729535,0.0524589041351993,0.029704567324175,0.0317531447448296,0.017143260092728
1.76036036036036,0.141723832860831,0.0210313935323596,0.0718900182615472,0.0711635664615483,0.0627582970075423,0.0571819480876877,0.0526291658168023,0.0295710594531956,0.0321537481724083,0.0173777829706193
1.81381381381381,0.129959020478656,0.0198547583304924,0.0714168830590788,0.0708964998259247,0.0620635152458025,0.056681231626255,0.052775364799673,0.0296514816844742,0.0309201778370884,0.0178980366005711
1.86726726726727,0.126782732896229,0.0195771090708791,0.0718167355515061,0.0706471715400719,0.062683051495994,0.0561453108344156,0.0529442053751468,0.0300448823852686,0.0315001116074188,0.0187563023068273
1.92072072072072,0.12567406338092,0.0195081463794226,0.0718520199318176,0.0710430496143939,0.0635177846570058,0.0562038037085329,0.0532120966755875,0.0301639779448047,0.031984319296939,0.0193221722588285
1.97417417417417,0.124461248442259,0.0189338887226334,0.0714937343127914,0.0709230217286918,0.0628649291039516,0.0558007298177726,0.0530185655258329,0.0304290554878017,0.0317662548885192,0.0190671145226445
2.02762762762763,0.141590543520019,0.0194611271505032,0.0707437235245327,0.0714113477002386,0.0621736329875367,0.056937502642312,0.052395567697984,0.0299837562922276,0.0320032065629288,0.0179800522608337
2.08108108108108,0.141959896129289,0.0198814268324705,0.0708764925142223,0.0718735285855636,0.0624376009158609,0.0571507473213558,0.0527252683531357,0.0299321270841836,0.0320299824937663,0.0177051054441436
2.13453453453453,0.142163908637864,0.0197065443649791,0.071069198581497,0.0720928637566392,0.0623155234734499,0.0570324220682611,0.0525510156095927,0.029616638229162,0.0316485727000038,0.0174270839757019
2.18798798798799,0.142717344165155,0.0201186206152717,0.0713498238246862,0.0725686644276754,0.062419189580362,0.0572258181816109,0.052527766807427,0.0297753851657729,0.0319158613556888,0.017155443607066
2.24144144144144,0.143256941645021,0.0195976391891289,0.0720225875340635,0.0731102228751731,0.0628195942523677,0.0571613191129443,0.0522273314877503,0.0298509660419846,0.0323114322466695,0.017291094703076
2.29489489489489,0.143135739391634,0.0197340446661572,0.0724953248679668,0.0733536056628233,0.0632663148272435,0.0568832373375224,0.0517347671423437,0.0299121602220894,0.0325016882080056,0.017263245161408
2.34834834834835,0.143382505488054,0.0194325091776322,0.0722923137000092,0.0735874967361922,0.0635294510395244,0.055787293656902,0.0506465493617176,0.0295654929909094,0.0318395578342661,0.0169999759844909
2.4018018018018,0.146322253747014,0.0208002335211723,0.0716011645223794,0.0728334836589042,0.0622960355991212,0.0564984698033238,0.05152125847839,0.0295171791358866,0.031397670587641,0.0161741541371146
2.45525525525526,0.147154180791125,0.0214564622064543,0.0722368974995289,0.0737131141828242,0.0627846120603858,0.0570393409981422,0.0515800286837826,0.0303932867087559,0.0318203629635248,0.0166559136696257
2.50870870870871,0.147468765767747,0.0213216371715905,0.0716358207527336,0.0733676445783706,0.062641145355421,0.0564253858252723,0.0511644594680343,0.0303707530189872,0.0316516380581226,0.0162517001322369
2.56216216216216,0.146970804492373,0.021398025881504,0.0714208221732776,0.0733870142404422,0.0631131399196887,0.0570570420887467,0.0509481014244869,0.0305826544798259,0.0317684414193433,0.0166796285304826
2.61561561561562,0.146762676727329,0.0214031660665037,0.071483429948599,0.0732919311228094,0.0629374518094096,0.057263520045456,0.0510194527005601,0.030687643398661,0.0312038418956238,0.0167297678053698
2.66906906906907,0.146598628249382,0.0218762919539077,0.0712376402175785,0.072816943538001,0.0624409449440033,0.0572820829511979,0.0503200626054797,0.0302234977036864,0.0313053588981739,0.0169181946720547
2.72252252252252,0.14709844830381,0.0216680918594318,0.0710515080136714,0.0727666789053793,0.0622039919337449,0.0572167006502315,0.0495901604960716,0.0296206103048419,0.0315048864889817,0.0166562724974701
2.77597597597598,0.147067186402769,0.0216694696473442,0.0710717271358479,0.0727215925467641,0.0630000911792447,0.057257976541041,0.0501532368299629,0.0293472979483467,0.0311649772466794,0.016319355961593
2.82942942942943,0.147305676011335,0.021510195807196,0.0709146244124781,0.0723248905650648,0.062518621340399,0.0579701902842958,0.0504362657587965,0.0295011665400175,0.0312590779293616,0.0166315914591867
2.88288288288288,0.148955342289706,0.0218619046466642,0.0716904944024814,0.0729221007276765,0.0627293547981863,0.0576065330770998,0.0509155530566975,0.0295177523246448,0.0315623584675488,0.0170783624016331
2.93633633633634,0.14997961325416,0.0221704897114502,0.0719674783783778,0.0734501203487397,0.0634127559610702,0.0579351499497654,0.0508392286425056,0.0298884551318601,0.0317149961088848,0.0166574066473464
2.98978978978979,0.150157073538415,0.0223823708283268,0.0721176796771843,0.0733694291133386,0.0631205787538549,0.0577869659006101,0.0508581692781492,0.0300768504306545,0.0318069943022132,0.0165343837310219
3.04324324324324,0.150032941726182,0.0221711257021239,0.0721387810049307,0.0728797737495008,0.0627671690101078,0.0574926699278101,0.0510476087877517,0.030133377711757,0.0315385461407529,0.0161696618907176
3.0966966966967,0.150187076602611,0.0229237451527899,0.0723757843894944,0.0728101028706872,0.0629203824563934,0.0578804337439211,0.0518398983584459,0.0305338128544886,0.0318415447424278,0.0164641393494417
3.15015015015015,0.150525201737979,0.023355273457826,0.0723527435095873,0.0729257650886151,0.0629046903565543,0.0584504992903983,0.0525081670862952,0.03067955153772,0.0319004091962013,0.0167922265515991
3.2036036036036,0.151260320694018,0.0236105676393689,0.072646746154103,0.0730626443345529,0.0627870691273274,0.0586029018244201,0.0513893506734376,0.030563221788051,0.0323461259363774,0.0168038726018549
3.25705705705706,0.1515449746766,0.0234644170231862,0.0730519111230865,0.0732344263929678,0.0633756739520182,0.0585223135210356,0.0518322281805461,0.0306461434537359,0.0324451424119903,0.0172944372762748
3.31051051051051,0.151733959068648,0.0237611216963427,0.0728305131709389,0.0729960503666149,0.063522430119115,0.0579775851171691,0.052261447419578,0.0302369326484526,0.0320500488575938,0.0169603265821064
3.36396396396396,0.152142547345352,0.0242991875286695,0.0725074464888302,0.0728960131335105,0.0630027386227315,0.0579766186550915,0.0525508540242307,0.0301869226138385,0.032209807252395,0.0166027424572811
3.41741741741742,0.151794933279421,0.0238161590304349,0.0715501209580365,0.0722623773184764,0.0621255091077752,0.057714689290152,0.0521525703799131,0.0299276589040283,0.0320921424867956,0.0161954337881459
3.47087087087087,0.151595558018288,0.02406038753479,0.0710168477728401,0.0719636020333358,0.0633335351423606,0.0577846971564892,0.0525090565396871,0.0300059176246041,0.031823890935434,0.0162481802139537
3.52432432432432,0.152080159953135,0.0251804100658709,0.0708193855212227,0.0720108405165994,0.0635998586606972,0.0577884221250109,0.0522429172991433,0.0298759706513922,0.0315790143363266,0.0164830782640472
3.57777777777778,0.152769705029121,0.025780407718582,0.0698569204391285,0.072210889493525,0.0630096867721067,0.057547292395599,0.0522396473015644,0.0302526006474736,0.0313516357703108,0.0163973313839527
3.63123123123123,0.152872214145867,0.0256579418280673,0.0701141723883241,0.0722701003268317,0.0637459639017655,0.0572422492647528,0.052321776208545,0.0304055651087984,0.0312860996492338,0.016484329644064
3.68468468468468,0.153152758691408,0.0264176427888972,0.0705142484848482,0.0721482990210494,0.0638473033761259,0.0570630220426957,0.0516648092587123,0.0304291069028054,0.031284533579718,0.0157855828144735
3.73813813813814,0.152998583506567,0.026576239194479,0.0708959722629803,0.072054991482919,0.0643589117808051,0.0569828685309068,0.050783412440754,0.0303949656732329,0.031180044119266,0.016153021035809
3.79159159159159,0.154429301543672,0.027603980555082,0.0722158753488186,0.07218752026959,0.0641159640988312,0.0571308497110573,0.0506803738755787,0.0307493482254666,0.0316233239388158,0.0161655435644849
3.84504504504504,0.154347174481372,0.0268601264882,0.0720466773761753,0.0722399305697179,0.0629058247726715,0.0564979759227153,0.0510906738841275,0.0306553222135725,0.0312256200176779,0.0161211880914438
