Image,Window,R,G,B
4.jpg,Temp_30,65.6175,28.5975,27.44
4.jpg,Temp_35,38.3925,20.3425,24.89
4.jpg,Temp_40,32.2,22.2,23.2
4.jpg,Temp_45,26.4175,17.015,18.06
4.jpg,Temp_50,25.4475,16.165,17.39
5.jpg,W_Ref,224.32750000000001,252.32750000000001,230.32750000000001
5.jpg,B_Ref,29.315,30.315,24.315
5.jpg,Temp_05,103.5725,27.3775,15.2975
5.jpg,Temp_10,119.095,22.27,17.79
5.jpg,Temp_15,107.1225,22.46,23.865000000000002
5.jpg,Temp_20,118.39,32.395,30.5275
5.jpg,Temp_25,101.6225,21.9575,30.3425
5.jpg,Temp_30,66.825,28.7925,28.41
5.jpg,Temp_35,38.215,21.2175,24.6
5.jpg,Temp_40,32.2175,21.905,24.7825
5.jpg,Temp_45,26.6175,16.845,16.2525
5.jpg,Temp_50,25.4475,16.4,15.9725
6.jpg,W_Ref,224.335,252.335,230.335
6.jpg,B_Ref,29.267500000000002,30.267500000000002,24.267500000000002
6.jpg,Temp_05,103.315,28.135,17.4325
6.jpg,Temp_10,119.3125,21.9325,17.2575
6.jpg,Temp_15,107.44500000000001,23.0625,22.6525
6.jpg,Temp_20,118.645,32.06,30.1675
6.jpg,Temp_25,104.87,21.835,30.8125
6.jpg,Temp_30,68.6525,27.575,28.6125
6.jpg,Temp_35,38.755,19.5925,23.2925
6.jpg,Temp_40,31.7725,22.5425,25.185000000000002
6.jpg,Temp_45,27.255,17.255,18.255
6.jpg,Temp_50,25.96,16.0475,16.315
7.jpg,W_Ref,224.3775,252.3775,229.51250000000002
7.jpg,B_Ref,29.28,30.28,24.28
7.jpg,Temp_05,103.465,28.462500000000002,15.3
7.jpg,Temp_10,119.1375,22.265,18.13
7.jpg,Temp_15,110.03750000000001,22.3675,23.405
7.jpg,Temp_20,119.7425,31.27,30.9575
7.jpg,Temp_25,103.7,20.6525,29.75
7.jpg,Temp_30,67.655,28.205000000000002,27.78
7.jpg,Temp_35,37.925000000000004,21.225,22.72
7.jpg,Temp_40,31.795,22.325,23.4775
7.jpg,Temp_45,26.0425,17.165,18.240000000000002
7.jpg,Temp_50,25.9125,15.9125,16.9125
8.jpg,W_Ref,223.7775,251.7775,228.9125
8.jpg,B_Ref,28.8525,29.8525,23.8525
8.jpg,Temp_05,105.12,27.6025,13.4275
8.jpg,Temp_10,117.645,22.295,16.86
8.jpg,Temp_15,107.27,22.4125,24.2775
8.jpg,Temp_20,117.33500000000001,32.0725,30.96
8.jpg,Temp_25,101.8,23.0825,29.385
8.jpg,Temp_30,69.3525,27.105,29.0825
8.jpg,Temp_35,36.410000000000004,21.7725,21.9125
8.jpg,Temp_40,31.6475,22.2825,24.5075
8.jpg,Temp_45,26.142500000000002,16.86,18.085
8.jpg,Temp_50,24.6875,16.405,17.91
9.jpg,W_Ref,224.35,252.35,230.35
9.jpg,B_Ref,28.927500000000002,29.927500000000002,23.927500000000002
9.jpg,Temp_05,103.285,27.635,14.345
9.jpg,Temp_10,118.3,23.6375,15.9725
9.jpg,Temp_15,108.42,22.57,24.3425
9.jpg,Temp_20,118.6825,31.4325,28.9075
9.jpg,Temp_25,104.175,21.165,30.1875
9.jpg,Temp_30,67.705,26.927500000000002,26.7925
9.jpg,Temp_35,37.4475,21.445,21.400000000000002
9.jpg,Temp_40,32.2,21.6525,25.885
9.jpg,Temp_45,26.505,16.505,17.505
9.jpg,Temp_50,25.97,16.065,16.2625
10.jpg,W_Ref,223.8375,251.8375,228.9725
10.jpg,B_Ref,29.09,30.09,24.09
10.jpg,Temp_05,104.785,27.4825,14.625
10.jpg,Temp_10,117.9375,23.3175,15.8325
10.jpg,Temp_15,107.51,23.235,22.785
10.jpg,Temp_20,118.625,33.185,31.975
10.jpg,Temp_25,104.3175,22.425,31.185000000000002
10.jpg,Temp_30,66.7225,27.4325,28.13
10.jpg,Temp_35,37.09,21.54,23.04
10.jpg,Temp_40,31.372500000000002,22.21,24.85
10.jpg,Temp_45,27.025000000000002,17.025,18.025000000000002
10.jpg,Temp_50,25.0625,16.185,17.26
11.jpg,W_Ref,224.04250000000002,252.04250000000002,230.04250000000002
11.jpg,B_Ref,29.1875,30.1875,24.1875
11.jpg,Temp_05,104.4825,27.9575,13.82
11.jpg,Temp_10,118.63250000000001,21.8825,17.005
11.jpg,Temp_15,105.845,22.9575,25.247500000000002
11.jpg,Temp_20,117.5175,31.505,28.54
11.jpg,Temp_25,102.8675,20.9475,29.855
11.jpg,Temp_30,65.53,28.51,27.3525
11.jpg,Temp_35,36.84,20.95,23.085
11.jpg,Temp_40,31.78,21.6025,23.625
11.jpg,Temp_45,26.9775,17.0725,17.27
11.jpg,Temp_50,25.57,15.665000000000001,15.8625
12.jpg,W_Ref,223.9975,251.9975,229.405
12.jpg,B_Ref,29.22,30.22,24.22
12.jpg,Temp_05,104.98,28.7075,16.6375
12.jpg,Temp_10,118.30250000000001,22.76,18.2425
12.jpg,Temp_15,106.36,22.77,24.05
12.jpg,Temp_20,118.795,32.38,30.622500000000002
12.jpg,Temp_25,101.435,21.3425,29.9575
12.jpg,Temp_30,65.4,28.1875,27.740000000000002
12.jpg,Temp_35,35.722500000000004,21.305,23.72
12.jpg,Temp_40,30.9725,22.64,24.04
12.jpg,Temp_45,26.59,16.46,17.85
12.jpg,Temp_50,26.0,16.517500000000002,14.0
13.jpg,W_Ref,224.68,252.68,230.68
13.jpg,B_Ref,29.2925,30.2925,24.2925
13.jpg,Temp_05,103.4225,26.565,15.24
13.jpg,Temp_10,117.3275,23.427500000000002,17.975
13.jpg,Temp_15,104.31,22.2825,23.42
13.jpg,Temp_20,117.2,31.76,30.55
13.jpg,Temp_25,100.345,20.685,29.1825
13.jpg,Temp_30,64.65,27.7425,26.8325
13.jpg,Temp_35,36.485,21.22,23.3875
13.jpg,Temp_40,31.095000000000002,22.565,24.0
13.jpg,Temp_45,25.6975,16.82,17.895
13.jpg,Temp_50,25.93,15.93,16.93
14.jpg,W_Ref,224.9875,252.9875,230.9875
14.jpg,B_Ref,29.1525,30.1525,24.1525
14.jpg,Temp_05,104.9075,27.6975,13.9175
14.jpg,Temp_10,117.0325,23.34,16.725
14.jpg,Temp_15,103.22,22.392500000000002,24.005
14.jpg,Temp_20,116.075,31.41,30.055
14.jpg,Temp_25,98.17750000000001,21.07,29.0225
14.jpg,Temp_30,64.66,26.517500000000002,26.3
14.jpg,Temp_35,35.9775,21.025000000000002,23.0925
14.jpg,Temp_40,31.5625,23.0325,24.4675
14.jpg,Temp_45,27.345,16.0225,17.505
14.jpg,Temp_50,25.497500000000002,16.095,17.14
15.jpg,W_Ref,224.5825,252.5825,230.5825
15.jpg,B_Ref,28.8525,29.8525,23.8525
15.jpg,Temp_05,106.0925,27.51,14.19
15.jpg,Temp_10,118.2075,22.3075,17.155
15.jpg,Temp_15,105.83500000000001,23.09,24.0475
15.jpg,Temp_20,115.41,31.8525,30.02
15.jpg,Temp_25,98.47,21.3625,29.315
15.jpg,Temp_30,59.77,28.5975,25.7425
15.jpg,Temp_35,32.2725,21.7525,22.435
15.jpg,Temp_40,30.655,22.125,23.56
15.jpg,Temp_45,27.41,16.4175,16.1225
15.jpg,Temp_50,25.9125,16.0125,16.155
16.jpg,W_Ref,224.29,252.29,229.585
16.jpg,B_Ref,28.5725,29.5725,23.5725
16.jpg,Temp_05,104.25750000000001,27.125,17.3625
16.jpg,Temp_10,118.8425,21.392500000000002,17.705000000000002
16.jpg,Temp_15,104.5475,21.8625,22.4575
16.jpg,Temp_20,115.4425,32.075,30.142500000000002
16.jpg,Temp_25,97.205,21.837500000000002,30.2625
16.jpg,Temp_30,60.18,27.7075,26.72
16.jpg,Temp_35,36.33,21.1025,22.6525
16.jpg,Temp_40,32.2,22.2,23.2
16.jpg,Temp_45,27.052500000000002,17.052500000000002,18.052500000000002
16.jpg,Temp_50,25.247500000000002,15.845,16.89
17.jpg,W_Ref,224.815,252.815,230.815
17.jpg,B_Ref,29.0725,30.2425,24.185000000000002
17.jpg,Temp_05,105.9225,27.497500000000002,16.3125
17.jpg,Temp_10,118.53,21.22,16.7625
17.jpg,Temp_15,102.4225,22.1375,26.85
17.jpg,Temp_20,116.885,30.4125,30.8875
17.jpg,Temp_25,95.9875,21.5975,28.552500000000002
17.jpg,Temp_30,59.03,27.6275,26.267500000000002
17.jpg,Temp_35,33.8275,21.985,21.455000000000002
17.jpg,Temp_40,32.3375,22.025000000000002,24.9025
17.jpg,Temp_45,27.5475,17.2725,15.845
17.jpg,Temp_50,26.0,16.18,15.852500000000001
18.jpg,W_Ref,226.15,252.61,230.86
18.jpg,B_Ref,29.41,30.41,24.41
18.jpg,Temp_05,105.94,27.3675,16.1175
18.jpg,Temp_10,117.6925,22.135,17.0325
18.jpg,Temp_15,104.11500000000001,22.025000000000002,25.142500000000002
18.jpg,Temp_20,114.2625,31.955000000000002,32.06
18.jpg,Temp_25,96.8175,20.830000000000002,28.4325
18.jpg,Temp_30,58.4275,26.5775,26.7325
18.jpg,Temp_35,33.58,21.7025,23.93
18.jpg,Temp_40,32.22,22.22,23.22
18.jpg,Temp_45,26.585,17.27,17.7525
18.jpg,Temp_50,26.0,16.0,17.0
19.jpg,W_Ref,225.715,253.715,231.715
19.jpg,B_Ref,29.0925,30.0925,24.0925
19.jpg,Temp_05,108.29,27.4725,14.895
19.jpg,Temp_10,119.675,21.1025,17.6325
19.jpg,Temp_15,105.675,22.677500000000002,24.165
19.jpg,Temp_20,114.6725,30.185000000000002,30.7725
19.jpg,Temp_25,94.3275,21.2375,28.0825
19.jpg,Temp_30,56.665,25.7075,26.705000000000002
19.jpg,Temp_35,31.615000000000002,22.905,21.5225
19.jpg,Temp_40,32.22,21.985,24.34
19.jpg,Temp_45,27.61,16.2875,17.77
19.jpg,Temp_50,26.0,16.0875,16.355
20.jpg,W_Ref,224.9325,252.9275,230.9325
20.jpg,B_Ref,29.0225,30.0225,24.0225
20.jpg,Temp_05,107.55250000000001,28.087500000000002,15.450000000000001
20.jpg,Temp_10,118.38,23.005,17.552500000000002
20.jpg,Temp_15,106.62,22.665,24.9575
20.jpg,Temp_20,115.665,30.8875,31.32
20.jpg,Temp_25,94.5475,21.9725,28.6725
20.jpg,Temp_30,52.7425,24.8275,26.91
20.jpg,Temp_35,33.045,21.445,22.642500000000002
20.jpg,Temp_40,31.740000000000002,21.740000000000002,22.740000000000002
20.jpg,Temp_45,26.4925,16.4925,17.4925
20.jpg,Temp_50,25.497500000000002,16.095,17.14
21.jpg,W_Ref,225.22,253.22,231.22
21.jpg,B_Ref,27.525000000000002,31.005,24.125
21.jpg,Temp_05,105.705,28.6325,15.01
21.jpg,Temp_10,118.39,21.89,18.39
21.jpg,Temp_15,104.52,23.535,25.03
21.jpg,Temp_20,116.6375,30.267500000000002,32.315
21.jpg,Temp_25,94.49,21.315,27.8525
21.jpg,Temp_30,51.487500000000004,24.675,27.625
21.jpg,Temp_35,34.2575,21.7375,21.830000000000002
21.jpg,Temp_40,32.097500000000004,22.6275,23.78
21.jpg,Temp_45,26.515,16.385,17.775000000000002
21.jpg,Temp_50,25.935000000000002,15.950000000000001,16.55
22.jpg,W_Ref,224.9425,252.9425,230.9425
22.jpg,B_Ref,29.03,30.03,24.03
22.jpg,Temp_05,105.25750000000001,29.0575,18.255
22.jpg,Temp_10,118.27250000000001,22.7825,18.14
22.jpg,Temp_15,103.8225,22.5225,25.04
22.jpg,Temp_20,113.9575,31.525000000000002,31.205000000000002
22.jpg,Temp_25,93.8175,21.29,27.9175
22.jpg,Temp_30,47.4525,24.615000000000002,29.767500000000002
22.jpg,Temp_35,32.3,21.7475,23.240000000000002
22.jpg,Temp_40,32.35,22.35,23.35
22.jpg,Temp_45,27.12,16.375,17.8125
22.jpg,Temp_50,24.8625,16.0725,16.53
23.jpg,W_Ref,224.7475,252.7475,230.7475
23.jpg,B_Ref,28.425,29.425,23.425
23.jpg,Temp_05,107.56,27.927500000000002,16.7475
23.jpg,Temp_10,119.0775,21.7625,17.495
23.jpg,Temp_15,100.05250000000001,23.625,25.62
23.jpg,Temp_20,112.4425,30.9575,33.4525
23.jpg,Temp_25,90.1075,21.995,27.565
23.jpg,Temp_30,46.1025,24.552500000000002,29.0625
23.jpg,Temp_35,35.0075,21.645,23.81
23.jpg,Temp_40,32.22,21.985,24.34
23.jpg,Temp_45,28.517500000000002,16.93,16.8125
23.jpg,Temp_50,25.0625,16.185,17.26
24.jpg,W_Ref,225.055,253.055,231.055
24.jpg,B_Ref,28.642500000000002,29.642500000000002,23.642500000000002
24.jpg,Temp_05,107.3075,28.0025,15.345
24.jpg,Temp_10,118.4325,22.175,19.767500000000002
24.jpg,Temp_15,104.155,23.7275,26.0675
24.jpg,Temp_20,113.17750000000001,31.1275,33.5925
24.jpg,Temp_25,90.4525,21.735,27.445
24.jpg,Temp_30,43.9775,26.0475,25.8275
24.jpg,Temp_35,34.730000000000004,21.4025,22.6825
24.jpg,Temp_40,31.560000000000002,23.03,24.465
24.jpg,Temp_45,25.355,16.4775,17.552500000000002
24.jpg,Temp_50,26.0,16.0,17.0
25.jpg,W_Ref,225.10750000000002,253.10750000000002,231.10750000000002
25.jpg,B_Ref,29.75,30.75,24.75
25.jpg,Temp_05,108.1025,28.580000000000002,17.75
25.jpg,Temp_10,120.505,23.1125,18.695
25.jpg,Temp_15,103.42,24.355,25.835
25.jpg,Temp_20,113.4675,30.767500000000002,31.7775
25.jpg,Temp_25,90.41,21.7025,27.655
25.jpg,Temp_30,45.800000000000004,25.275000000000002,28.9175
25.jpg,Temp_35,33.645,22.095,23.645
25.jpg,Temp_40,31.18,23.3875,26.2225
25.jpg,Temp_45,26.57,16.44,17.830000000000002
25.jpg,Temp_50,25.68,15.68,16.68
26.jpg,W_Ref,225.61,253.61,231.61
26.jpg,B_Ref,29.62,30.62,24.62
26.jpg,Temp_05,109.67750000000001,26.795,18.580000000000002
26.jpg,Temp_10,119.435,22.2975,18.72
26.jpg,Temp_15,101.71000000000001,25.17,25.875
26.jpg,Temp_20,115.0775,29.825,33.05
26.jpg,Temp_25,91.0,21.1575,27.1575
26.jpg,Temp_30,43.815,25.795,29.6375
26.jpg,Temp_35,32.695,22.06,23.2925
26.jpg,Temp_40,31.8425,22.735,22.5675
26.jpg,Temp_45,27.122500000000002,16.4075,17.67
26.jpg,Temp_50,25.9825,16.265,15.352500000000001
27.jpg,W_Ref,225.6475,253.4325,232.41
27.jpg,B_Ref,30.1275,31.1275,25.1275
27.jpg,Temp_05,105.495,28.5225,17.9575
27.jpg,Temp_10,117.64750000000001,22.1125,17.44
27.jpg,Temp_15,101.11,22.735,26.385
27.jpg,Temp_20,110.7525,31.2525,33.6525
27.jpg,Temp_25,88.81,21.645,27.885
27.jpg,Temp_30,42.9825,24.962500000000002,28.805
27.jpg,Temp_35,34.505,21.2575,22.4925
27.jpg,Temp_40,32.6875,22.43,24.9525
27.jpg,Temp_45,27.810000000000002,15.91,17.580000000000002
27.jpg,Temp_50,26.0,16.0,17.0
28.jpg,W_Ref,225.9775,253.4775,233.7775
28.jpg,B_Ref,29.39,30.39,24.39
28.jpg,Temp_05,109.105,27.142500000000002,15.66
28.jpg,Temp_10,118.53,21.93,18.2025
28.jpg,Temp_15,103.2675,24.1675,27.142500000000002
28.jpg,Temp_20,110.595,30.965,33.8875
28.jpg,Temp_25,89.47500000000001,20.8275,25.785
28.jpg,Temp_30,41.660000000000004,25.66,28.66
28.jpg,Temp_35,33.675,22.36,21.830000000000002
28.jpg,Temp_40,32.86,22.86,23.86
28.jpg,Temp_45,26.9425,16.9425,17.9425
28.jpg,Temp_50,24.6875,16.1675,19.045
29.jpg,W_Ref,225.70000000000002,253.1925,233.5
29.jpg,B_Ref,29.1825,30.1825,24.1825
29.jpg,Temp_05,107.91250000000001,26.997500000000002,17.02
29.jpg,Temp_10,118.7475,22.1475,18.42
29.jpg,Temp_15,101.7,23.5275,26.1725
29.jpg,Temp_20,110.6175,31.1975,32.5275
29.jpg,Temp_25,87.6075,21.355,26.85
29.jpg,Temp_30,41.665,25.665,28.665
29.jpg,Temp_35,32.6125,22.740000000000002,21.405
29.jpg,Temp_40,33.07,22.655,26.150000000000002
29.jpg,Temp_45,26.8625,16.8625,17.8625
29.jpg,Temp_50,26.0,16.2575,15.46
30.jpg,W_Ref,227.23000000000002,253.22,233.9875
30.jpg,B_Ref,29.9425,30.9525,24.8575
30.jpg,Temp_05,107.4325,28.39,15.0625
30.jpg,Temp_10,118.645,20.585,19.0925
30.jpg,Temp_15,101.8,23.6275,26.2725
30.jpg,Temp_20,110.42750000000001,31.04,33.995
30.jpg,Temp_25,87.3125,21.12,27.055
30.jpg,Temp_30,41.24,25.240000000000002,28.240000000000002
30.jpg,Temp_35,34.1575,21.7075,23.5575
30.jpg,Temp_40,31.9225,22.9975,24.27
30.jpg,Temp_45,26.900000000000002,16.9625,17.3725
30.jpg,Temp_50,25.497500000000002,16.095,17.14
31.jpg,W_Ref,227.0825,252.9375,234.0475
31.jpg,B_Ref,29.46,30.46,24.46
31.jpg,Temp_05,105.10000000000001,27.810000000000002,17.0775
31.jpg,Temp_10,117.9425,20.5025,21.3525
31.jpg,Temp_15,101.4325,23.26,25.905
31.jpg,Temp_20,110.19500000000001,30.6825,33.6175
31.jpg,Temp_25,86.25,21.330000000000002,26.925
31.jpg,Temp_30,41.6325,25.6325,28.6325
31.jpg,Temp_35,34.8775,21.385,24.015
31.jpg,Temp_40,32.980000000000004,22.745,25.1
31.jpg,Temp_45,26.675,16.675,17.675
31.jpg,Temp_50,25.497500000000002,16.095,17.14
32.jpg,W_Ref,227.3,252.76000000000002,236.2575
32.jpg,B_Ref,29.365000000000002,30.365000000000002,24.365000000000002
32.jpg,Temp_05,106.22,27.53,17.5675
32.jpg,Temp_10,119.19,21.0775,22.1
32.jpg,Temp_15,100.39,23.165,25.465
32.jpg,Temp_20,113.3625,29.48,32.76
32.jpg,Temp_25,87.635,20.695,26.3475
32.jpg,Temp_30,41.525,25.37,29.25
32.jpg,Temp_35,36.505,21.66,22.3075
32.jpg,Temp_40,32.5625,23.3425,24.5825
32.jpg,Temp_45,26.2625,16.2625,17.2625
32.jpg,Temp_50,26.0,16.0875,16.355
33.jpg,W_Ref,228.24,252.725,235.405
33.jpg,B_Ref,29.5275,30.5375,24.4425
33.jpg,Temp_05,107.91250000000001,26.28,15.620000000000001
33.jpg,Temp_10,115.72500000000001,23.4725,17.545
33.jpg,Temp_15,103.495,22.96,25.9725
33.jpg,Temp_20,110.86500000000001,30.7625,33.1525
33.jpg,Temp_25,87.595,20.89,26.695
33.jpg,Temp_30,40.755,25.705000000000002,28.4175
33.jpg,Temp_35,32.955,22.32,23.552500000000002
33.jpg,Temp_40,33.230000000000004,22.995,25.35
33.jpg,Temp_45,27.1375,15.795,17.990000000000002
33.jpg,Temp_50,26.0,16.0875,16.355
34.jpg,W_Ref,229.16,252.81,236.91
34.jpg,B_Ref,29.5025,30.5025,24.5025
34.jpg,Temp_05,105.5475,27.1475,17.642500000000002
34.jpg,Temp_10,116.7475,22.775000000000002,20.445
34.jpg,Temp_15,99.74000000000001,23.400000000000002,25.3575
34.jpg,Temp_20,111.8075,30.445,33.7525
34.jpg,Temp_25,84.89750000000001,21.3725,26.465
34.jpg,Temp_30,40.7275,26.4775,28.927500000000002
34.jpg,Temp_35,33.0175,22.9525,18.9575
34.jpg,Temp_40,32.53,23.2825,26.0775
34.jpg,Temp_45,27.1175,17.1175,18.1175
34.jpg,Temp_50,26.0,16.0875,16.355
35.jpg,W_Ref,228.34,252.59,236.49
35.jpg,B_Ref,29.475,30.475,24.475
35.jpg,Temp_05,107.4775,26.73,16.9725
35.jpg,Temp_10,119.2525,21.2775,20.1375
35.jpg,Temp_15,101.1975,23.9675,26.2275
35.jpg,Temp_20,111.8175,30.325,33.345
35.jpg,Temp_25,85.4575,21.2975,25.5375
35.jpg,Temp_30,41.94,25.785,29.665
35.jpg,Temp_35,33.72,22.155,23.78
35.jpg,Temp_40,33.4,22.835,27.22
35.jpg,Temp_45,27.52,17.48,18.3425
35.jpg,Temp_50,24.305,16.0225,17.5275
36.jpg,W_Ref,227.1025,252.79250000000002,236.9225
36.jpg,B_Ref,29.64,30.64,24.64
36.jpg,Temp_05,106.77,27.8675,14.565
36.jpg,Temp_10,118.455,21.6575,20.3775
36.jpg,Temp_15,102.3275,23.905,27.555
36.jpg,Temp_20,111.38,30.0275,32.965
36.jpg,Temp_25,88.0475,20.9825,26.650000000000002
36.jpg,Temp_30,40.715,26.465,28.915
36.jpg,Temp_35,34.575,21.9375,22.8575
36.jpg,Temp_40,33.2625,23.005,25.5275
36.jpg,Temp_45,26.8575,16.8575,17.8575
36.jpg,Temp_50,24.8175,16.4625,17.9975
37.jpg,W_Ref,228.615,252.4925,237.225
37.jpg,B_Ref,29.77,30.77,24.77
37.jpg,Temp_05,108.64750000000001,26.835,15.2975
37.jpg,Temp_10,119.905,21.4975,18.075
37.jpg,Temp_15,102.6925,23.3325,26.4075
37.jpg,Temp_20,109.7525,30.7525,33.7525
37.jpg,Temp_25,87.50750000000001,21.23,27.165
37.jpg,Temp_30,40.85,25.337500000000002,28.8675
37.jpg,Temp_35,32.980000000000004,22.065,24.29
37.jpg,Temp_40,33.2175,23.225,27.725
37.jpg,Temp_45,26.740000000000002,16.8625,16.7625
37.jpg,Temp_50,26.0,16.0875,16.355
38.jpg,W_Ref,230.6125,253.2425,238.3925
38.jpg,B_Ref,30.52,31.085,25.225
38.jpg,Temp_05,108.3325,26.39,15.7825
38.jpg,Temp_10,116.9025,22.7,20.1075
38.jpg,Temp_15,102.18,24.0075,26.6525
38.jpg,Temp_20,110.2925,31.7725,34.5
38.jpg,Temp_25,84.9875,21.2075,26.1575
38.jpg,Temp_30,41.67,25.67,28.67
38.jpg,Temp_35,35.105000000000004,21.7425,23.9075
38.jpg,Temp_40,32.5375,21.990000000000002,26.2225
38.jpg,Temp_45,26.9675,16.9675,18.2925
38.jpg,Temp_50,25.4325,16.135,16.545
39.jpg,W_Ref,228.935,252.8125,237.54500000000002
39.jpg,B_Ref,29.67,30.67,24.67
39.jpg,Temp_05,105.045,27.9125,16.585
39.jpg,Temp_10,118.7425,21.4425,22.12
39.jpg,Temp_15,101.1875,23.68,26.135
39.jpg,Temp_20,109.5975,31.0775,33.805
39.jpg,Temp_25,85.2775,21.7075,26.875
39.jpg,Temp_30,41.6425,25.642500000000002,28.642500000000002
39.jpg,Temp_35,34.9,21.677500000000002,22.9475
39.jpg,Temp_40,33.0075,23.2525,26.255
39.jpg,Temp_45,27.225,17.225,18.225
39.jpg,Temp_50,26.0,16.0,17.0
40.jpg,W_Ref,230.7375,253.3675,238.5175
40.jpg,B_Ref,29.6325,30.6325,24.6325
40.jpg,Temp_05,106.9625,27.645,17.0725
40.jpg,Temp_10,117.64,21.065,21.9075
40.jpg,Temp_15,100.6675,23.555,26.775000000000002
40.jpg,Temp_20,110.8925,30.71,33.7775
40.jpg,Temp_25,86.6425,21.2025,26.622500000000002
40.jpg,Temp_30,41.495,25.495,28.495
40.jpg,Temp_35,32.925,22.29,23.5225
40.jpg,Temp_40,33.29,22.89,26.39
40.jpg,Temp_45,27.66,16.945,18.2075
40.jpg,Temp_50,26.0,16.0,17.0
41.jpg,W_Ref,229.88,252.74,238.6725
41.jpg,B_Ref,30.495,31.495,25.495
41.jpg,Temp_05,106.9425,27.2975,15.92
41.jpg,Temp_10,115.7675,23.3675,18.267500000000002
41.jpg,Temp_15,102.9925,23.1825,29.372500000000002
41.jpg,Temp_20,110.715,30.94,34.065
41.jpg,Temp_25,86.1825,21.2875,26.4775
41.jpg,Temp_30,40.7825,25.8225,28.505
41.jpg,Temp_35,34.27,21.82,23.67
41.jpg,Temp_40,33.0625,22.805,25.3275
41.jpg,Temp_45,27.025000000000002,17.025,18.025000000000002
41.jpg,Temp_50,23.6125,16.525,18.07
42.jpg,W_Ref,229.3675,253.465,238.99
42.jpg,B_Ref,30.142500000000002,31.142500000000002,25.142500000000002
42.jpg,Temp_05,108.0925,27.4575,16.0
42.jpg,Temp_10,119.7175,22.0475,18.48
42.jpg,Temp_15,102.4925,23.990000000000002,27.515
42.jpg,Temp_20,110.735,30.8825,33.405
42.jpg,Temp_25,86.3425,21.2,26.6875
42.jpg,Temp_30,41.8275,25.462500000000002,30.4775
42.jpg,Temp_35,35.075,21.712500000000002,23.8775
42.jpg,Temp_40,30.95,23.7925,27.142500000000002
42.jpg,Temp_45,26.34,16.34,17.34
42.jpg,Temp_50,26.0,16.0,17.0
43.jpg,W_Ref,230.0375,253.23250000000002,240.0375
43.jpg,B_Ref,30.22,31.375,25.32
43.jpg,Temp_05,109.04,27.0025,16.4375
43.jpg,Temp_10,116.2175,22.7225,20.165
